recipe_id,name,author,description,category,cuisine_type,keywords,ingredients,cooking_time,prep_time,total_time,servings,calories,rating,review_count,difficulty_level,mood,occasion,instructions,image_urls
FOOD_01573,Chinese Chicken Curry,Chef Maria,A cooling chinese main course perfect for hangover. This cooling dish is nutritious and great for hangover.,Main Course,Chinese,"cooling,hangover,chinese,main course","pasta, mushrooms, carrots, chicken, beef, eggs, cheese, tomatoes, vegetables, spinach, potatoes, beans, bread",139,115,254,8,711,3.7,3770,Easy,cooling,hangover,1. Prepare ingredients. 2. Cook according to Chinese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1573.jpg
FOOD_01574,Thai Appetizer,Chef Michael,A hearty thai appetizer perfect for study_session. This hearty dish is nutritious and great for study_session.,Appetizer,Thai,"hearty,study_session,thai,appetizer","beef, pasta, vegetables, bread, beans, chicken, fish, mushrooms, garlic, tomatoes, carrots, cheese, herbs, eggs",36,110,146,4,292,4.2,121,Hard,hearty,study_session,1. Prepare ingredients. 2. Cook according to Thai tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1574.jpg
FOOD_01575,Japanese Sauce,Chef Lisa,A relaxing japanese sauce perfect for date_night. This relaxing dish is nutritious and great for date_night.,Sauce,Japanese,"relaxing,date_night,japanese,sauce","carrots, herbs, onions, cheese, mushrooms, vegetables, rice, tomatoes",71,80,151,9,508,3.9,4190,Easy,relaxing,date_night,1. Prepare ingredients. 2. Cook according to Japanese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1575.jpg
FOOD_01576,Lebanese Breakfast,Chef Michael,A celebratory lebanese breakfast perfect for rainy_day. This celebratory dish is delicious and great for rainy_day.,Breakfast,Lebanese,"celebratory,rainy_day,lebanese,breakfast","potatoes, bread, spinach, herbs, eggs, onions",152,47,199,3,160,4.6,584,Easy,celebratory,rainy_day,1. Prepare ingredients. 2. Cook according to Lebanese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1576.jpg
FOOD_01577,Thai Beverage,Chef John,A comforting thai beverage perfect for date_night. This comforting dish is delicious and great for date_night.,Beverage,Thai,"comforting,date_night,thai,beverage","lentils, bread, rice, mushrooms, carrots, onions, pasta, tomatoes, cheese, potatoes, herbs, fish, eggs",162,117,279,8,721,4.7,3032,Medium,comforting,date_night,1. Prepare ingredients. 2. Cook according to Thai tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1577.jpg
FOOD_01578,Indian Beverage,Chef Michael,A relaxing indian beverage perfect for rainy_day. This relaxing dish is flavorful and great for rainy_day.,Beverage,Indian,"relaxing,rainy_day,indian,beverage","beans, chicken, garlic, beef, tomatoes, carrots, pasta",41,54,95,10,290,3.3,1173,Hard,relaxing,rainy_day,1. Prepare ingredients. 2. Cook according to Indian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1578.jpg
FOOD_01579,Thai Sauce,Chef Michael,A indulgent thai sauce perfect for study_session. This indulgent dish is nutritious and great for study_session.,Sauce,Thai,"indulgent,study_session,thai,sauce","garlic, spinach, cheese, carrots, mushrooms, vegetables, fish, pasta, bread, onions, tomatoes, lentils, eggs, herbs",57,41,98,7,655,4.7,42,Medium,indulgent,study_session,1. Prepare ingredients. 2. Cook according to Thai tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1579.jpg
FOOD_01580,Mexican Lunch,Chef Sarah,A celebratory mexican lunch perfect for study_session. This celebratory dish is delicious and great for study_session.,Lunch,Mexican,"celebratory,study_session,mexican,lunch","fish, tomatoes, pasta, chicken, potatoes",93,77,170,4,112,4.4,1162,Easy,celebratory,study_session,1. Prepare ingredients. 2. Cook according to Mexican tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1580.jpg
FOOD_01581,Mexican Chicken Curry,Chef John,A hearty mexican main course perfect for study_session. This hearty dish is flavorful and great for study_session.,Main Course,Mexican,"hearty,study_session,mexican,main course","fish, chicken, spinach, beans, lentils, tomatoes, mushrooms",103,51,154,10,594,3.4,3583,Medium,hearty,study_session,1. Prepare ingredients. 2. Cook according to Mexican tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1581.jpg
FOOD_01582,Lebanese Lunch,Chef Michael,A light lebanese lunch perfect for sunny_day. This light dish is nutritious and great for sunny_day.,Lunch,Lebanese,"light,sunny_day,lebanese,lunch","garlic, cheese, bread, beans, fish, eggs, potatoes, chicken",164,91,255,10,588,4.4,318,Hard,light,sunny_day,1. Prepare ingredients. 2. Cook according to Lebanese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1582.jpg
FOOD_01583,Chinese Salad,Chef Lisa,A warming chinese salad perfect for study_session. This warming dish is nutritious and great for study_session.,Salad,Chinese,"warming,study_session,chinese,salad","beans, spinach, bread, lentils, carrots",55,118,173,5,785,4.1,550,Medium,warming,study_session,1. Prepare ingredients. 2. Cook according to Chinese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1583.jpg
FOOD_01584,Chinese Mushroom Soup,Chef David,A cooling chinese soup perfect for winter_day. This cooling dish is delicious and great for winter_day.,Soup,Chinese,"cooling,winter_day,chinese,soup","potatoes, onions, lentils, tomatoes, bread, cheese, pasta, herbs, fish, chicken, spinach, eggs, beef, carrots, mushrooms",115,20,135,1,566,3.7,4388,Easy,cooling,winter_day,1. Prepare ingredients. 2. Cook according to Chinese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1584.jpg
FOOD_01585,Italian Sauce,Chef Lisa,A warming italian sauce perfect for movie_night. This warming dish is flavorful and great for movie_night.,Sauce,Italian,"warming,movie_night,italian,sauce","rice, beans, chicken, onions, tomatoes, spices, spinach, herbs",23,38,61,2,237,3.5,4188,Medium,warming,movie_night,1. Prepare ingredients. 2. Cook according to Italian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1585.jpg
FOOD_01586,Lebanese Beverage,Chef Michael,A indulgent lebanese beverage perfect for hangover. This indulgent dish is delicious and great for hangover.,Beverage,Lebanese,"indulgent,hangover,lebanese,beverage","spices, lentils, mushrooms, rice, tomatoes, vegetables, cheese, beef, bread, herbs, garlic, spinach",89,78,167,2,143,3.3,4611,Medium,indulgent,hangover,1. Prepare ingredients. 2. Cook according to Lebanese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1586.jpg
FOOD_01587,French Dinner,Chef Lisa,A energizing french dinner perfect for study_session. This energizing dish is nutritious and great for study_session.,Dinner,French,"energizing,study_session,french,dinner","herbs, eggs, cheese",45,108,153,5,283,4.4,3662,Hard,energizing,study_session,1. Prepare ingredients. 2. Cook according to French tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1587.jpg
FOOD_01588,Vietnamese Side Dish,Chef Sarah,A comforting vietnamese side dish perfect for workout. This comforting dish is satisfying and great for workout.,Side Dish,Vietnamese,"comforting,workout,vietnamese,side dish","garlic, onions, chicken, vegetables, herbs, cheese, potatoes, mushrooms, eggs",159,77,236,10,535,3.4,4716,Easy,comforting,workout,1. Prepare ingredients. 2. Cook according to Vietnamese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1588.jpg
FOOD_01589,Vietnamese Sauce,Chef Maria,A comforting vietnamese sauce perfect for summer_day. This comforting dish is flavorful and great for summer_day.,Sauce,Vietnamese,"comforting,summer_day,vietnamese,sauce","spinach, beans, cheese, pasta, beef, chicken, tomatoes, garlic, spices",77,54,131,1,479,3.8,2361,Easy,comforting,summer_day,1. Prepare ingredients. 2. Cook according to Vietnamese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1589.jpg
FOOD_01590,Greek Tomato Soup,Chef Maria,A celebratory greek soup perfect for sunny_day. This celebratory dish is flavorful and great for sunny_day.,Soup,Greek,"celebratory,sunny_day,greek,soup","fish, onions, garlic, tomatoes, bread",37,74,111,9,483,4.3,3752,Medium,celebratory,sunny_day,1. Prepare ingredients. 2. Cook according to Greek tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1590.jpg
FOOD_01591,American Sauce,Chef Michael,A energizing american sauce perfect for hangover. This energizing dish is flavorful and great for hangover.,Sauce,American,"energizing,hangover,american,sauce","beans, garlic, herbs, mushrooms, lentils, eggs, spices, vegetables",141,118,259,7,156,3.3,4140,Medium,energizing,hangover,1. Prepare ingredients. 2. Cook according to American tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1591.jpg
FOOD_01592,Mexican Beverage,Chef Lisa,A celebratory mexican beverage perfect for movie_night. This celebratory dish is nutritious and great for movie_night.,Beverage,Mexican,"celebratory,movie_night,mexican,beverage","bread, beef, garlic",103,28,131,11,698,3.3,2272,Easy,celebratory,movie_night,1. Prepare ingredients. 2. Cook according to Mexican tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1592.jpg
FOOD_01593,Spanish Salad,Chef John,A healthy spanish salad perfect for movie_night. This healthy dish is nutritious and great for movie_night.,Salad,Spanish,"healthy,movie_night,spanish,salad","herbs, beans, beef",103,34,137,11,584,4.2,3592,Easy,healthy,movie_night,1. Prepare ingredients. 2. Cook according to Spanish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1593.jpg
FOOD_01594,French Chicken Soup,Chef Maria,A celebratory french soup perfect for summer_day. This celebratory dish is delicious and great for summer_day.,Soup,French,"celebratory,summer_day,french,soup","spices, tomatoes, lentils, cheese",98,91,189,6,175,4.7,1439,Easy,celebratory,summer_day,1. Prepare ingredients. 2. Cook according to French tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1594.jpg
FOOD_01595,Indian Lunch,Chef Michael,A healthy indian lunch perfect for party. This healthy dish is satisfying and great for party.,Lunch,Indian,"healthy,party,indian,lunch","chicken, pasta, rice",146,42,188,6,264,3.4,4951,Hard,healthy,party,1. Prepare ingredients. 2. Cook according to Indian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1595.jpg
FOOD_01596,Thai Mushroom Soup,Chef Lisa,A energizing thai soup perfect for workout. This energizing dish is delicious and great for workout.,Soup,Thai,"energizing,workout,thai,soup","tomatoes, mushrooms, spices, beef",93,54,147,6,133,3.8,2500,Medium,energizing,workout,1. Prepare ingredients. 2. Cook according to Thai tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1596.jpg
FOOD_01597,Brazilian Beverage,Chef John,A refreshing brazilian beverage perfect for winter_day. This refreshing dish is nutritious and great for winter_day.,Beverage,Brazilian,"refreshing,winter_day,brazilian,beverage","pasta, bread, beef",117,21,138,2,432,3.7,2985,Easy,refreshing,winter_day,1. Prepare ingredients. 2. Cook according to Brazilian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1597.jpg
FOOD_01598,Lebanese Berry Mousse,Chef Michael,A healthy lebanese dessert perfect for rainy_day. This healthy dish is delicious and great for rainy_day.,Dessert,Lebanese,"healthy,rainy_day,lebanese,dessert","bread, spices, lentils, herbs, vegetables, rice, onions",90,16,106,9,761,3.2,4597,Hard,healthy,rainy_day,1. Prepare ingredients. 2. Cook according to Lebanese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1598.jpg
FOOD_01599,French Dinner,Chef Maria,A warming french dinner perfect for workout. This warming dish is nutritious and great for workout.,Dinner,French,"warming,workout,french,dinner","fish, bread, spices, potatoes, vegetables, onions, spinach, herbs, tomatoes, rice, garlic, beans, chicken",44,55,99,11,657,4.7,3518,Easy,warming,workout,1. Prepare ingredients. 2. Cook according to French tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1599.jpg
FOOD_01600,Korean Snack,Chef Lisa,A comforting korean snack perfect for party. This comforting dish is delicious and great for party.,Snack,Korean,"comforting,party,korean,snack","mushrooms, herbs, beans, fish, bread, rice, chicken, cheese, potatoes",159,48,207,2,291,4.4,3171,Medium,comforting,party,1. Prepare ingredients. 2. Cook according to Korean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1600.jpg
FOOD_01601,American Salad,Chef David,A indulgent american salad perfect for family_dinner. This indulgent dish is delicious and great for family_dinner.,Salad,American,"indulgent,family_dinner,american,salad","eggs, spinach, pasta, onions, lentils, beans, carrots, tomatoes, rice, herbs, spices",77,22,99,11,522,4.7,351,Easy,indulgent,family_dinner,1. Prepare ingredients. 2. Cook according to American tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1601.jpg
FOOD_01602,American Lunch,Chef Sarah,A cooling american lunch perfect for party. This cooling dish is delicious and great for party.,Lunch,American,"cooling,party,american,lunch","tomatoes, garlic, pasta, lentils",83,104,187,7,634,3.7,2849,Medium,cooling,party,1. Prepare ingredients. 2. Cook according to American tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1602.jpg
FOOD_01603,Indian Appetizer,Chef Maria,A comforting indian appetizer perfect for picnic. This comforting dish is flavorful and great for picnic.,Appetizer,Indian,"comforting,picnic,indian,appetizer","garlic, carrots, beef, lentils, chicken, cheese, eggs, mushrooms, beans, rice, herbs, vegetables, spices, pasta, onions",93,114,207,11,514,4.8,4046,Easy,comforting,picnic,1. Prepare ingredients. 2. Cook according to Indian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1603.jpg
FOOD_01604,Mexican Sauce,Chef Lisa,A cooling mexican sauce perfect for hangover. This cooling dish is delicious and great for hangover.,Sauce,Mexican,"cooling,hangover,mexican,sauce","beef, potatoes, lentils, rice, pasta",93,14,107,3,149,4.8,501,Hard,cooling,hangover,1. Prepare ingredients. 2. Cook according to Mexican tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1604.jpg
FOOD_01605,Lebanese Breakfast,Chef Maria,A energizing lebanese breakfast perfect for movie_night. This energizing dish is delicious and great for movie_night.,Breakfast,Lebanese,"energizing,movie_night,lebanese,breakfast","beans, mushrooms, beef, eggs, lentils, rice, vegetables, onions, carrots, pasta, tomatoes, cheese, fish, potatoes, chicken",97,56,153,10,374,3.4,4208,Hard,energizing,movie_night,1. Prepare ingredients. 2. Cook according to Lebanese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1605.jpg
FOOD_01606,Japanese Vegetable Soup,Chef Maria,A satisfying japanese soup perfect for movie_night. This satisfying dish is delicious and great for movie_night.,Soup,Japanese,"satisfying,movie_night,japanese,soup","spinach, vegetables, beef, lentils, mushrooms, garlic, pasta, chicken, tomatoes, rice, potatoes, eggs",19,77,96,10,489,3.3,3090,Easy,satisfying,movie_night,1. Prepare ingredients. 2. Cook according to Japanese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1606.jpg
FOOD_01607,Moroccan Side Dish,Chef Maria,A healthy moroccan side dish perfect for date_night. This healthy dish is flavorful and great for date_night.,Side Dish,Moroccan,"healthy,date_night,moroccan,side dish","bread, rice, fish, lentils, carrots, vegetables, pasta",135,21,156,2,500,4.7,355,Medium,healthy,date_night,1. Prepare ingredients. 2. Cook according to Moroccan tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1607.jpg
FOOD_01608,Japanese Appetizer,Chef John,A relaxing japanese appetizer perfect for date_night. This relaxing dish is nutritious and great for date_night.,Appetizer,Japanese,"relaxing,date_night,japanese,appetizer","cheese, fish, beef, bread, spices, eggs, carrots",175,71,246,6,629,3.1,271,Hard,relaxing,date_night,1. Prepare ingredients. 2. Cook according to Japanese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_1608.jpg
